0,134.40437791142836,183.28205349237086,179.0,25.243747,225,70,135,0.279,3.6
1,145.78215449618443,221.2765650514757,743.0,25.243747,225,70,135,0.279,3.6
2,145.5786410765697,184.8058249886115,47.0,25.243747,225,70,135,0.279,3.6
3,187.53461712970017,71.3258433064292,101.0,25.243747,225,70,135,0.279,3.6
4,201.23080064254876,65.32614027771497,84.0,25.243747,225,70,135,0.279,3.6
5,97.95639464310626,73.65977348588427,277.0,25.243747,225,70,135,0.279,3.6
6,71.7966233549077,26.451466684813017,44.0,25.243747,225,70,135,0.279,3.6
7,103.45993406900044,155.29072750865203,69.0,25.243747,225,70,135,0.279,3.6
8,124.28094396687227,79.17263082283452,281.0,25.243747,225,70,135,0.279,3.6
9,90.6437706903926,102.81299619330143,930.3,25.243747,225,70,135,0.279,3.6
10,162.99466912712683,210.64286005455216,731.0,25.243747,225,70,135,0.279,3.6
11,87.96619431149965,176.98778284392907,206.0,25.243747,225,70,135,0.279,3.6
12,177.0125570509425,197.11513690805705,210.0,25.243747,225,70,135,0.279,3.6
13,82.03038569977934,287.30813275869747,650.0,25.243747,225,70,135,0.279,3.6
14,113.46111079021189,168.0196379376513,400.5,25.243747,225,70,135,0.279,3.6
15,116.06929192263676,48.56618040619613,67.0,25.243747,225,70,135,0.279,3.6
16,61.99691253691095,173.57974584091846,377.0,25.243747,225,70,135,0.279,3.6
17,136.2351682618866,231.51501151305524,167.0,25.243747,225,70,135,0.279,3.6
18,102.41265233772997,89.61181595491692,339.0,25.243747,225,70,135,0.279,3.6
19,82.21189137740677,127.45788125774943,64.0,25.243747,225,70,135,0.279,3.6
20,92.49407480243792,123.61618967422395,8.0,25.243747,225,70,135,0.279,3.6
21,34.5225736280911,18.11043540459815,494.0,25.243747,225,70,135,0.279,3.6
22,98.43307470905826,203.26573908589003,648.0,25.243747,225,70,135,0.279,3.6
23,39.440104743344826,298.2243190215457,174.0,25.243747,225,70,135,0.279,3.6
24,176.64254865011557,180.9077832116719,35.0,25.243747,225,70,135,0.279,3.6
25,112.05761265981984,63.21785708879966,9.0,25.243747,225,70,135,0.279,3.6
26,182.4428901987949,63.771129553631745,231.0,25.243747,225,70,135,0.279,3.6
27,186.3187957210292,174.34059014347784,102.0,25.243747,225,70,135,0.279,3.6
28,44.368790372683314,107.56411969276071,888.0,25.243747,225,70,135,0.279,3.6
29,193.16642577163108,182.20829815680054,57.0,25.243747,225,70,135,0.279,3.6
30,63.270401475293944,0.8760814456832386,319.0,25.243747,225,70,135,0.279,3.6
31,246.8386486047309,69.52600035569476,311.0,25.243747,225,70,135,0.279,3.6
32,87.48512736605447,30.373892177001228,52.0,25.243747,225,70,135,0.279,3.6
33,98.7671077174714,32.532203296291755,130.0,25.243747,225,70,135,0.279,3.6
34,161.5632920739842,200.8166001991653,360.0,25.243747,225,70,135,0.279,3.6
35,213.25144250423278,78.8317920457636,638.0,25.243747,225,70,135,0.279,3.6
36,197.0631005863312,62.39710534728629,0.0,25.243747,225,70,135,0.279,3.6
37,131.07260994448305,54.706064189992624,27.0,25.243747,225,70,135,0.279,3.6
38,74.90586673976865,256.7569298916827,204.0,25.243747,225,70,135,0.279,3.6
39,238.23059743996967,214.92510966367078,453.0,25.243747,225,70,135,0.279,3.6
40,115.31701608170832,73.86287941469254,90.0,25.243747,225,70,135,0.279,3.6
41,61.96798772607337,228.81060788023606,432.0,25.243747,225,70,135,0.279,3.6
42,89.77029345208045,82.60097149609523,666.0,25.243747,225,70,135,0.279,3.6
43,147.6136772174618,193.08387735880478,181.0,25.243747,225,70,135,0.279,3.6
44,156.9618447763411,187.43976347428105,53.0,25.243747,225,70,135,0.279,3.6
45,152.8672357608852,57.08437142870103,197.0,25.243747,225,70,135,0.279,3.6
46,26.427384688574868,30.035367281948787,747.0,25.243747,225,70,135,0.279,3.6
47,105.37480472918016,9.85061083443653,422.0,25.243747,225,70,135,0.279,3.6
48,116.23241291553778,59.38656205384706,132.0,25.243747,225,70,135,0.279,3.6
49,110.52344026551788,181.73162803718097,219.0,25.243747,225,70,135,0.279,3.6
50,199.8341506535971,67.45201695617115,90.0,25.243747,225,70,135,0.279,3.6
51,116.59264616463025,82.73526977581817,34.0,25.243747,225,70,135,0.279,3.6
52,184.8602861874386,66.38772829368078,138.0,25.243747,225,70,135,0.279,3.6
53,81.50018629595583,176.8782164601091,247.0,25.243747,225,70,135,0.279,3.6
54,76.61927061027544,160.77755119597364,198.0,25.243747,225,70,135,0.279,3.6
55,63.435337942462034,52.612289786058845,262.0,25.243747,225,70,135,0.279,3.6
